t,φ,X,n
0.5,2,1.9091439369561054,1
0.5,1,0.42698923077094997,1
0.5,1,0.1843361252979136,2
0.5,2,0.5855594396914665,0
0.5,1,0.5385959566006668,2
0.5,1,2.5141534363115925,1
0.5,1,2.611101219429691,0
0.5,1,0.7168539888651336,0
0.5,1,0.015260767987794688,5
0.5,1,0.636531783356681,1
0.5,1,0.44668542532368427,1
0.5,1,0.19999925821149206,2
0.5,1,3.2780626934973736,0
0.5,1,0.8276941495278158,1
0.5,2,0.3974582402254928,1
0.5,2,0.5660471664657902,1
0.5,1,0.4562941886253763,1
0.5,2,0.5344960759858737,0
0.5,1,0.2247328763072824,1
0.5,2,0.19135775486631845,0
0.5,1,0.6686883184361256,0
0.5,1,0.736908258381445,2
0.5,1,1.326633284586376,0
0.5,2,0.7525914632558985,0
0.5,2,0.11517166677811047,2
0.5,2,0.5109816707449308,0
0.5,1,2.274552950835767,1
0.5,1,0.10223807661606377,1
0.5,1,0.8757056721450815,0
0.5,1,3.346859548691497,1
0.5,1,3.2036996487140392,0
0.5,2,0.12164324448938502,0
0.5,1,0.4379692228105682,1
0.5,1,1.0979452248099384,0
0.5,2,1.6710351445342555,1
0.5,2,0.37313301329083226,1
0.5,1,1.648466343754837,0
0.5,1,2.561233868688358,0
0.5,1,1.2266715485558262,0
0.5,2,0.37502400262775093,2
0.5,1,0.8078435317574255,0
0.5,2,0.6006276364863647,0
0.5,2,2.0113022949824235,0
0.5,2,1.5947722513531155,1
0.5,2,1.8454881820655722,1
0.5,2,2.729428143734939,0
0.5,2,0.5313036341832182,1
0.5,1,0.8943850196796206,0
0.5,2,0.02477578544497616,0
0.5,2,0.3004486178516148,0
0.5,2,4.245760281327205,0
0.5,1,1.1075691068433873,0
0.5,1,0.24184973419425193,1
0.5,1,0.05637205610079904,1
0.5,2,0.8741659428778599,1
0.5,1,1.653932880582557,0
0.5,1,2.586416333040642,0
0.5,1,0.1272308088075927,3
0.5,1,1.0093604156218794,0
0.5,2,1.7305433372213748,1
0.5,2,0.07867127224846526,0
0.5,2,0.28986006194020963,0
0.5,2,0.8372832372411266,1
0.5,2,0.4149660357284317,0
0.5,1,1.12681185248447,0
0.5,2,0.015245144687557,0
0.5,1,1.5270984900867222,0
0.5,1,1.5601428897840712,0
0.5,1,0.6562868189096365,0
0.5,1,1.3566608138168597,0
0.5,2,0.9524465942461435,2
0.5,1,0.5295334109899724,0
0.5,2,2.5177787567656638,1
0.5,1,2.2933980502455205,0
0.5,1,1.5267979589347729,2
0.5,2,0.9680487065901895,2
0.5,2,0.2456244298225777,1
0.5,2,0.013151489491921908,0
0.5,2,0.6517947723534256,1
0.5,2,2.407932716967133,0
0.5,2,1.9030476454526668,0
0.5,2,1.2909231533724754,0
0.5,2,0.07012476584709398,2
0.5,1,1.7475793419600472,1
0.5,2,1.3133975868581078,0
0.5,2,2.7381053109634035,1
0.5,1,0.5460192541097083,0
0.5,1,0.8201225850172291,0
0.5,1,0.3580485264664669,1
0.5,1,2.2738743511325525,0
0.5,1,1.3450105659680571,0
0.5,1,0.08555155550104315,1
0.5,1,1.2597538862136313,0
0.5,2,0.6328407160088014,0
0.5,2,0.31722307912880077,1
0.5,1,0.8874194396284372,1
0.5,1,0.5977086263097401,1
0.5,1,0.15758189441188059,3
0.5,1,1.4166618782791796,0
0.5,2,0.16049500130829486,2
0.5,1,0.13895282578773704,3
0.5,1,0.05478342478860687,3
0.5,2,0.6072619896701459,0
0.5,1,2.861767431542838,0
0.5,1,3.120560676784433,0
0.5,1,4.582104388939015,0
0.5,1,1.599159944855179,0
0.5,1,1.617235915037615,0
0.5,1,1.5483106335848766,0
0.5,1,1.589155722280448,1
0.5,1,0.40024006850366345,1
0.5,2,3.1403164039427836,1
0.5,2,1.6450805714496768,2
0.5,2,0.04195765769401827,4
0.5,2,2.9150916671608216,1
0.5,2,1.5857941804295823,0
0.5,1,2.1804938545228154,1
0.5,1,0.6375165676348462,1
0.5,2,1.101609521144744,0
0.5,1,0.4768189182781406,1
0.5,2,0.07120303275248951,1
0.5,1,0.5222846029347726,1
0.5,1,0.5328597275290766,0
0.5,1,0.369670252434009,1
0.5,1,1.1197056588631549,0
0.5,2,0.3805076628963928,1
0.5,2,0.8446833931132559,1
0.5,2,0.7736500895062293,0
0.5,1,0.06943094706059294,2
0.5,1,0.4842407453391715,1
0.5,1,1.2084096734976397,0
0.5,1,1.9172122837206773,0
0.5,1,2.930943193591644,2
0.5,2,2.1662533814033207,0
0.5,1,0.31267412575027953,1
0.5,1,0.37865888102089645,1
0.5,2,0.13357665056750279,0
0.5,1,0.6090382744647586,1
0.5,2,1.1596537245291976,1
0.5,2,1.3857431636934896,0
0.5,1,3.045140149518842,0
0.5,2,0.5179274801208824,0
0.5,2,0.18858556532576265,0
0.5,1,0.2563472244431434,1
0.5,2,0.16826192147763275,2
0.5,2,2.1131001219396333,1
0.5,1,0.474197138291885,1
0.5,1,1.269665089067947,0
0.5,2,0.07589096429470532,1
0.5,2,0.3828541249620421,0
0.5,2,0.93978306022102,0
0.5,2,0.16875551095156383,0
0.5,1,1.5241754260098008,0
0.5,1,0.8014767608732218,0
0.5,1,2.7361894096275226,0
0.5,1,1.94901541683255,0
0.5,1,0.4025801399035953,1
0.5,2,0.337640571787996,0
0.5,2,0.5561450414557584,1
0.5,2,0.7640555377593998,0
0.5,1,0.8911521681795136,0
0.5,1,0.5019115196602343,0
0.5,2,0.5869873587286922,0
0.5,2,0.7784806025728468,0
0.5,1,0.13528816192087328,3
0.5,1,0.0167893611083339,3
0.5,1,1.317491622378103,0
0.5,1,0.20179830336735172,3
0.5,2,0.8020631542997989,0
0.5,2,0.3344584088810143,1
